0.0 0.0 2.0
0.0 2.0 0.0
0.0 0.0 0.0
2.0 0.0 0.0
0.0 0.999913 2.0
0.999913 0.0 2.0
0.999913 2.0 0.0
0.0 2.0 0.999913
2.0 0.0 0.999913
2.0 0.999913 0.0
